index,store_ID,day_of_week,date,nb_customers_on_day,open,promotion,state_holiday,school_holiday,sales
79393,399,4,30/01/2014,471,1,0,0,0,4447.8095703125
11813,809,6,18/04/2015,611,1,0,0,0,5762.28271484375
422322,947,5,09/05/2014,1032,1,1,0,0,9373.3017578125
581635,245,6,17/05/2014,1041,1,0,0,0,8025.49951171875
525863,760,4,13/06/2013,1178,1,0,0,0,8898.2041015625
501360,860,1,21/07/2014,672,1,0,0,1,5818.91015625
572825,393,4,05/02/2015,594,1,1,0,0,6231.51953125
202329,657,6,22/02/2014,657,1,0,0,0,5697.30712890625
427836,975,7,15/12/2013,0,0,0,0,0,0.0
689037,85,4,20/03/2014,887,1,1,0,0,8072.34716796875
567165,405,6,24/01/2015,295,1,0,0,0,2899.12548828125
67543,514,6,17/01/2015,567,1,0,0,0,5311.55126953125
393758,1031,5,07/03/2014,459,1,1,0,0,4966.201171875
121254,434,1,17/03/2014,773,1,1,0,0,8038.2978515625
290069,185,1,17/11/2014,453,1,0,0,0,4333.13623046875
387808,291,3,16/07/2014,928,1,1,0,0,8871.75
21339,366,5,24/07/2015,503,1,0,0,1,4688.73095703125
262974,246,3,20/08/2014,927,1,1,0,1,8561.3623046875
609140,784,1,02/03/2015,1012,1,1,0,0,10367.1435546875
423025,519,7,30/03/2014,0,0,0,0,0,0.0
374856,968,7,10/03/2013,0,0,0,0,0,0.0
465537,148,3,08/07/2015,775,1,0,0,0,6843.7548828125
668875,261,1,29/12/2014,1090,1,0,0,1,9618.1123046875
351676,111,7,09/02/2014,0,0,0,0,0,0.0
607210,519,3,22/05/2013,517,1,0,0,0,4852.1298828125
105321,897,1,06/10/2014,388,1,1,0,0,4920.4287109375
547892,905,6,19/07/2014,772,1,0,0,0,6452.76318359375
238288,378,1,30/09/2013,767,1,0,0,0,6881.79638671875
410631,905,6,28/02/2015,1065,1,0,0,0,8964.0390625
262223,463,4,22/08/2013,693,1,0,0,1,5665.2373046875
246968,920,3,26/06/2013,510,1,0,0,0,4701.763671875
113079,660,5,02/05/2014,739,1,1,0,0,8129.76806640625
649434,1062,7,30/03/2014,0,0,0,0,0,0.0
136088,1015,4,03/04/2014,512,1,1,0,0,5575.50048828125
197170,918,2,11/11/2014,630,1,1,0,0,6409.66845703125
345805,440,1,25/02/2013,497,1,0,0,0,4484.146484375
544609,368,7,05/10/2014,0,0,0,0,0,0.0
281255,952,5,27/02/2015,537,1,0,0,0,5477.68603515625
676827,286,4,30/07/2015,380,1,1,0,1,4244.56005859375
5399,1071,2,04/03/2014,897,1,1,0,0,9208.1533203125
363702,676,1,21/07/2014,1868,1,0,0,0,11898.43359375
276346,1065,2,17/09/2013,532,1,0,0,0,4599.1259765625
423911,165,3,11/02/2015,382,1,0,0,0,3744.21728515625
685177,1096,5,20/09/2013,541,1,0,0,0,4816.279296875
557913,1106,4,27/11/2014,705,1,1,0,0,7642.17578125
655841,143,4,20/11/2014,439,1,0,0,0,4292.56103515625
439606,518,3,06/11/2013,494,1,1,0,0,5499.52001953125
471951,668,7,21/09/2014,0,0,0,0,0,0.0
649328,823,6,04/10/2014,547,1,0,0,0,5505.32568359375
33743,568,6,05/10/2013,440,1,0,0,0,4483.45166015625
678829,123,6,11/07/2015,437,1,0,0,0,4563.60205078125
156754,418,5,08/11/2013,713,1,1,0,0,7189.1474609375
655933,123,7,21/09/2014,0,0,0,0,0,0.0
630393,899,2,25/06/2013,453,1,0,0,0,4284.6982421875
191725,156,6,07/03/2015,348,1,0,0,0,3489.10498046875
708785,496,3,19/02/2014,801,1,1,0,0,7775.64404296875
661297,475,6,24/05/2014,860,1,0,0,0,6839.5107421875
32925,641,2,06/01/2015,587,1,1,0,1,6634.3525390625
156709,689,3,22/10/2014,603,1,1,0,1,6013.0947265625
690110,333,1,07/01/2013,1520,1,1,0,0,14477.943359375
130372,455,1,22/12/2014,760,1,0,0,1,8497.357421875
250819,84,2,13/08/2013,1413,1,1,0,1,12542.55078125
96558,541,1,06/04/2015,0,0,0,b,1,0.0
598941,118,2,08/07/2014,551,1,0,0,0,5155.318359375
439798,899,7,10/03/2013,0,0,0,0,0,0.0
247677,1022,7,10/03/2013,0,0,0,0,0,0.0
431267,998,1,04/05/2015,619,1,1,0,0,7036.47900390625
43795,274,7,14/04/2013,1231,1,0,0,0,8961.14453125
502457,723,1,16/12/2013,785,1,1,0,0,10432.5703125
46462,519,2,05/03/2013,523,1,1,0,0,5841.68798828125
385557,717,2,07/04/2015,544,1,0,0,1,5292.40478515625
322110,81,3,02/10/2013,586,1,0,0,0,5390.912109375
448633,83,2,30/09/2014,356,1,1,0,0,4618.4130859375
487923,161,1,05/05/2014,984,1,1,0,0,9590.220703125
413454,1069,1,29/09/2014,1043,1,1,0,0,10223.037109375
355572,387,5,13/09/2013,1303,1,1,0,0,10913.3671875
23115,791,1,02/03/2015,1188,1,1,0,0,11553.3056640625
393812,463,5,14/03/2014,874,1,0,0,0,7155.97314453125
699437,19,7,31/03/2013,0,0,0,0,0,0.0
136020,502,3,25/06/2014,1285,1,0,0,0,9433.44140625
588899,955,6,13/09/2014,477,1,0,0,0,4395.39794921875
529359,974,4,05/03/2015,1669,1,1,0,0,13107.2587890625
46722,1037,7,16/02/2014,0,0,0,0,0,0.0
86477,320,6,10/05/2014,1971,1,0,0,0,13255.5185546875
154429,282,6,27/12/2014,482,1,0,0,0,4712.84716796875
669639,518,2,28/01/2014,375,1,0,0,0,3569.242431640625
249951,119,5,30/08/2013,711,1,1,0,0,7155.0615234375
507558,1003,7,29/06/2014,0,0,0,0,0,0.0
612575,749,7,30/06/2013,0,0,0,0,0,0.0
488178,9,5,08/11/2013,600,1,1,0,0,6325.28515625
217325,266,2,05/08/2014,556,1,1,0,1,6091.2119140625
270959,117,2,04/06/2013,600,1,1,0,0,6315.4755859375
483793,307,5,01/05/2015,0,0,1,a,0,0.0
107756,830,7,12/07/2015,0,0,0,0,0,0.0
262579,75,3,02/07/2014,726,1,1,0,0,7415.478515625
290167,1020,3,23/04/2014,1000,1,0,0,1,7667.49072265625
195023,923,1,28/01/2013,577,1,0,0,0,4938.45703125
382345,914,3,25/09/2013,1059,1,1,0,0,8865.9580078125
3172,451,2,17/12/2013,558,1,1,0,0,7346.22119140625
419763,999,6,06/04/2013,447,1,0,0,0,4358.45068359375
253780,914,3,04/02/2015,1157,1,1,0,0,10210.505859375
630688,439,3,15/10/2014,796,1,0,0,0,6502.93701171875
336315,483,5,10/04/2015,605,1,0,0,0,5593.51806640625
512573,522,4,25/04/2013,586,1,1,0,0,5811.90283203125
53221,424,5,22/05/2015,821,1,1,0,0,7934.72607421875
128354,567,7,31/08/2014,0,0,0,0,0,0.0
435791,321,1,25/05/2015,0,0,0,a,0,0.0
43267,499,3,21/05/2014,654,1,1,0,0,6621.3251953125
97880,775,6,14/12/2013,738,1,0,0,0,7128.61572265625
154949,1039,4,28/08/2014,869,1,0,0,0,7149.822265625
44527,709,2,25/11/2014,1614,1,1,0,0,13333.884765625
606002,468,2,30/06/2015,678,1,1,0,0,8433.837890625
692676,877,4,25/06/2015,820,1,0,0,0,6904.0205078125
242471,766,3,26/03/2014,458,1,0,0,0,4255.15380859375
33354,1112,2,13/08/2013,989,1,1,0,1,9514.91015625
297158,715,5,05/04/2013,696,1,0,0,0,6017.2587890625
440395,469,4,05/09/2013,1242,1,0,0,0,8543.31640625
41598,609,3,18/12/2013,624,1,1,0,0,7722.1904296875
509584,366,2,16/06/2015,742,1,1,0,0,8063.64599609375
289396,794,2,21/04/2015,522,1,0,0,0,4923.501953125
571730,734,4,18/07/2013,678,1,1,0,0,7025.6025390625
569104,87,1,11/08/2014,866,1,0,0,1,6976.23095703125
555804,631,4,01/05/2014,0,0,1,a,1,0.0
388017,589,5,05/07/2013,507,1,1,0,0,5596.97021484375
630727,1027,4,09/07/2015,1296,1,0,0,0,10073.1279296875
471903,1095,2,07/07/2015,685,1,0,0,0,6380.00390625
673678,19,7,23/06/2013,0,0,0,0,0,0.0
209777,700,2,20/08/2013,593,1,0,0,0,5136.04296875
359854,284,3,29/07/2015,472,1,1,0,0,6042.22216796875
216038,627,3,05/11/2014,678,1,1,0,0,7160.5205078125
708248,784,7,08/09/2013,0,0,0,0,0,0.0
477508,374,2,07/04/2015,965,1,0,0,1,7981.20703125
182219,780,7,21/04/2013,0,0,0,0,0,0.0
281459,77,2,26/11/2013,561,1,0,0,0,5335.580078125
327981,58,1,09/03/2015,451,1,0,0,0,4480.296875
610161,918,7,29/03/2015,0,0,0,0,0,0.0
679633,751,1,04/02/2013,764,1,1,0,0,8129.9423828125
251024,453,5,28/06/2013,1161,1,0,0,1,9248.435546875
618871,202,5,26/07/2013,417,1,0,0,1,3958.533203125
89420,417,1,31/03/2014,1316,1,1,0,0,12954.14453125
642999,694,2,24/06/2014,616,1,0,0,0,5455.3681640625
27646,936,3,26/03/2014,717,1,0,0,0,5977.3955078125
457025,468,1,30/03/2015,915,1,1,0,0,10594.3271484375
314468,891,5,17/05/2013,1074,1,1,0,0,9377.1318359375
379555,385,7,26/01/2014,0,0,0,0,0,0.0
260885,885,1,24/03/2014,587,1,0,0,0,5124.72998046875
565552,1039,1,06/04/2015,0,0,0,b,1,0.0
256666,730,1,16/06/2014,1043,1,1,0,0,10110.8974609375
404278,231,5,12/06/2015,331,1,0,0,0,3351.856689453125
175030,641,1,13/01/2014,490,1,0,0,0,4466.4716796875
6073,143,3,23/10/2013,543,1,1,0,0,5644.2421875
376996,285,3,29/10/2014,416,1,0,0,1,4025.409423828125
337209,459,7,17/11/2013,0,0,0,0,0,0.0
128236,114,1,28/10/2013,544,1,0,0,1,4882.95458984375
380208,97,1,15/06/2015,1012,1,1,0,0,10360.5380859375
19580,105,3,31/07/2013,507,1,1,0,1,6008.01416015625
14223,870,5,18/07/2014,0,0,1,0,1,0.0
141903,368,7,03/11/2013,0,0,0,0,0,0.0
533178,1068,4,14/03/2013,242,1,0,0,0,2378.014892578125
594402,254,4,10/04/2014,202,1,0,0,0,1525.859619140625
180550,830,3,12/11/2014,661,1,1,0,0,6670.38671875
35103,592,1,18/05/2015,705,1,1,0,0,7691.18115234375
197548,315,7,25/01/2015,0,0,0,0,0,0.0
494496,886,5,13/06/2014,623,1,0,0,0,5669.2958984375
632960,1114,5,09/08/2013,3383,1,0,0,0,20721.349609375
141242,591,5,10/04/2015,560,1,0,0,1,5187.16845703125
46520,860,4,03/04/2014,673,1,1,0,0,6885.13427734375
253381,791,4,02/04/2015,1295,1,1,0,1,12262.87890625
31932,630,5,10/07/2015,779,1,0,0,0,6780.42724609375
675504,496,4,31/01/2013,786,1,0,0,0,6971.90283203125
6253,254,5,11/10/2013,310,1,1,0,1,3687.859619140625
295056,483,7,25/08/2013,0,0,0,0,0,0.0
387681,154,1,23/02/2015,528,1,0,0,0,4987.2734375
495978,436,7,17/03/2013,0,0,0,0,0,0.0
422325,344,3,15/10/2014,994,1,0,0,1,7571.51318359375
628099,1031,4,29/08/2013,386,1,1,0,1,4462.20263671875
56613,690,4,07/05/2015,921,1,1,0,0,8678.2880859375
224291,588,6,30/11/2013,641,1,0,0,0,6799.8076171875
473482,729,6,08/06/2013,876,1,0,0,0,7082.72265625
313489,585,5,19/04/2013,938,1,0,0,0,7321.71484375
603601,301,1,29/07/2013,713,1,1,0,1,7944.11279296875
169176,530,3,16/04/2014,927,1,1,0,1,9208.6552734375
479794,30,5,25/04/2014,573,1,0,0,1,5103.94775390625
680961,745,6,18/01/2014,330,1,0,0,0,3283.732666015625
276527,388,3,26/03/2014,879,1,0,0,0,6876.615234375
232138,154,3,01/01/2014,0,0,0,a,1,0.0
111934,170,3,04/03/2015,528,1,1,0,0,6021.4775390625
500294,559,5,18/01/2013,654,1,0,0,0,5790.2548828125
46244,1066,3,18/09/2013,979,1,0,0,0,7273.05224609375
340905,465,1,03/06/2013,786,1,1,0,0,8103.6748046875
76863,982,7,09/03/2014,0,0,0,0,0,0.0
359453,550,3,19/11/2014,416,1,0,0,0,4036.74072265625
596975,312,4,08/01/2015,512,1,1,0,1,5855.470703125
414469,999,5,20/06/2014,743,1,1,0,0,7457.888671875
202782,304,6,26/07/2014,850,1,0,0,0,6992.59130859375
68477,718,4,04/12/2014,977,1,1,0,0,9916.8310546875
240753,77,1,25/08/2014,550,1,0,0,1,4962.66552734375
29963,23,7,21/07/2013,0,0,0,0,0,0.0
683989,1078,1,26/08/2013,706,1,1,0,1,7329.18701171875
137614,554,3,11/12/2013,523,1,0,0,0,5182.19580078125
431458,1113,7,13/10/2013,0,0,0,0,0,0.0
533453,320,4,02/04/2015,2804,1,1,0,1,21626.96484375
146904,846,2,03/12/2013,1177,1,1,0,0,11772.251953125
614435,433,4,04/04/2013,618,1,0,0,1,5496.373046875
311448,566,1,20/01/2014,650,1,1,0,0,7541.974609375
295211,934,4,27/03/2014,598,1,0,0,0,5320.373046875
391366,625,3,18/03/2015,647,1,1,0,0,6871.49560546875
483535,777,2,15/10/2013,276,1,0,0,0,2689.93603515625
202117,912,7,27/01/2013,0,0,0,0,0,0.0
329461,874,2,14/05/2013,499,1,1,0,0,5565.26904296875
545523,278,5,26/04/2013,777,1,1,0,0,7421.634765625
704118,896,3,16/07/2014,1037,1,1,0,1,9652.8603515625
658466,1080,7,01/03/2015,0,0,0,0,0,0.0
222510,1015,3,28/01/2015,460,1,1,0,0,5198.751953125
363226,80,3,21/05/2014,538,1,1,0,0,5656.6748046875
380299,359,6,06/12/2014,681,1,0,0,0,6634.84716796875
384285,377,5,19/04/2013,794,1,0,0,0,6473.640625
204146,936,7,18/01/2015,0,0,0,0,0,0.0
398047,42,2,07/05/2013,1028,1,0,0,0,7967.60400390625
705693,146,3,10/06/2015,657,1,0,0,0,6106.14599609375
488249,471,2,01/04/2014,603,1,1,0,0,6550.45068359375
167751,301,5,13/12/2013,696,1,0,0,0,6769.0703125
202825,478,2,03/03/2015,834,1,1,0,0,8667.7041015625
701463,118,3,01/04/2015,949,1,1,0,1,10430.4423828125
697726,1026,7,16/03/2014,0,0,0,0,0,0.0
546114,1086,6,01/06/2013,740,1,0,0,0,6865.66455078125
296405,58,4,23/07/2015,485,1,0,0,0,4922.97900390625
3804,65,2,07/05/2013,407,1,0,0,0,4056.40380859375
22381,967,3,12/06/2013,907,1,0,0,0,7173.5439453125
285903,297,1,11/03/2013,695,1,0,0,0,5782.1923828125
551620,302,6,14/03/2015,395,1,0,0,0,4174.23095703125
361609,23,1,05/05/2014,633,1,1,0,0,6992.39404296875
689336,818,5,11/04/2014,553,1,0,0,0,5054.646484375
243132,253,1,19/05/2014,902,1,1,0,0,8719.7490234375
447445,1077,3,24/09/2014,382,1,0,0,0,3552.124267578125
343472,37,2,13/01/2015,720,1,1,0,0,7541.7509765625
230436,98,7,30/11/2014,0,0,0,0,0,0.0
278213,547,4,04/06/2015,0,0,1,a,1,0.0
367629,486,7,24/11/2013,0,0,0,0,0,0.0
143157,527,3,03/09/2014,993,1,1,0,0,9089.2705078125
636542,305,5,12/04/2013,405,1,1,0,0,4676.7705078125
616055,273,7,27/10/2013,0,0,0,0,0,0.0
485557,287,6,21/03/2015,857,1,0,0,0,7080.2607421875
27234,539,7,24/02/2013,0,0,0,0,0,0.0
197939,930,6,11/05/2013,1381,1,0,0,0,9680.95703125
654652,566,4,06/02/2014,566,1,1,0,0,6023.2373046875
555567,444,7,24/08/2014,0,0,0,0,0,0.0
180556,559,6,11/05/2013,295,1,0,0,0,2962.472900390625
383429,781,2,01/07/2014,820,1,1,0,0,8425.0400390625
325099,11,3,19/02/2014,1106,1,1,0,0,9728.5791015625
490101,419,4,08/08/2013,790,1,0,0,0,6442.30517578125
644991,660,3,22/04/2015,440,1,0,0,0,4373.87890625
541460,70,4,26/12/2013,0,0,0,c,1,0.0
298679,779,3,28/08/2013,686,1,1,0,0,6765.1005859375
701738,121,3,22/01/2014,456,1,1,0,0,5162.58935546875
676153,409,7,02/03/2014,0,0,0,0,0,0.0
231576,1022,3,17/06/2015,878,1,1,0,0,8777.5068359375
47081,890,6,22/06/2013,434,1,0,0,0,4202.83203125
92345,712,7,22/12/2013,0,0,0,0,0,0.0
428604,194,5,17/10/2014,401,1,0,0,0,3778.947998046875
1888,451,6,23/08/2014,409,1,0,0,1,3891.511474609375
202698,370,2,16/06/2015,625,1,1,0,0,7088.98583984375
519311,350,2,04/11/2014,526,1,1,0,0,6205.41748046875
387565,1039,6,03/05/2014,1177,1,0,0,0,9556.0322265625
428866,454,2,16/06/2015,843,1,1,0,0,8946.830078125
61942,307,7,14/06/2015,0,0,0,0,0,0.0
437030,302,3,21/01/2015,240,1,0,0,0,2295.705810546875
532602,203,4,23/05/2013,737,1,0,0,0,6149.6259765625
452740,841,6,20/06/2015,161,1,0,0,0,1579.0316162109375
290829,730,1,09/06/2014,0,0,0,a,0,0.0
517735,422,4,12/09/2013,429,1,1,0,0,4870.88720703125
252245,1088,2,29/07/2014,529,1,1,0,1,5975.02783203125
368800,485,6,31/01/2015,512,1,0,0,0,5415.79248046875
486688,964,6,02/03/2013,1509,1,0,0,0,11378.658203125
533526,602,2,05/02/2013,738,1,1,0,0,7454.30517578125
354756,114,6,22/06/2013,620,1,0,0,0,5463.279296875
673916,217,7,10/02/2013,0,0,0,0,0,0.0
128174,425,6,27/09/2014,276,1,0,0,0,2617.4716796875
162214,1089,3,10/04/2013,964,1,1,0,0,8544.97265625
126117,87,3,25/03/2015,671,1,0,0,0,5869.4814453125
666315,419,6,18/05/2013,673,1,0,0,0,5936.62353515625
619120,666,1,30/03/2015,999,1,1,0,1,11608.4443359375
217045,676,2,19/03/2013,0,0,1,0,0,0.0
69247,75,7,17/11/2013,0,0,0,0,0,0.0
354798,1110,2,13/08/2013,651,1,1,0,0,6769.79443359375
154046,391,2,24/02/2015,641,1,0,0,0,5569.7900390625
600785,957,1,10/02/2014,859,1,0,0,0,6677.1630859375
381878,914,3,20/08/2014,1134,1,1,0,1,9910.7333984375
628186,746,2,15/07/2014,550,1,1,0,0,6400.44384765625
163387,82,5,01/05/2015,0,0,1,a,0,0.0
422862,54,3,13/05/2015,699,1,0,0,0,6578.525390625
473825,258,3,24/04/2013,436,1,1,0,0,4643.73046875
149727,152,6,01/02/2014,421,1,0,0,0,4410.1962890625
613409,795,2,21/04/2015,334,1,0,0,0,3241.529541015625
506462,1097,2,17/06/2014,2672,1,1,0,0,17638.666015625
636948,888,4,06/03/2014,677,1,1,0,0,6781.08349609375
112391,738,4,06/11/2014,741,1,1,0,0,7391.580078125
257806,946,3,17/04/2013,496,1,0,0,0,4458.85791015625
598281,448,7,05/01/2014,0,0,0,0,0,0.0
644319,1023,7,03/03/2013,0,0,0,0,0,0.0
657074,541,4,25/04/2013,666,1,1,0,0,6302.47998046875
92370,62,4,19/06/2014,0,0,1,a,0,0.0
126908,940,5,04/04/2014,848,1,1,0,0,8355.798828125
353946,491,3,22/01/2014,490,1,1,0,0,5475.25634765625
704895,448,5,10/04/2015,771,1,0,0,1,6605.05517578125
641774,189,1,25/02/2013,672,1,0,0,0,5499.5576171875
657144,902,7,08/12/2013,0,0,0,0,0,0.0
16006,1055,2,01/10/2013,905,1,0,0,1,7232.345703125
56284,1101,5,11/10/2013,970,1,1,0,1,8498.7294921875
428748,807,7,03/02/2013,0,0,0,0,0,0.0
282002,244,2,12/03/2013,315,1,0,0,0,3022.130615234375
3143,209,5,18/04/2014,0,0,1,b,1,0.0
4711,1000,6,31/08/2013,598,1,0,0,0,5694.2216796875
230189,432,1,08/09/2014,1716,1,0,0,0,11144.76171875
247178,759,1,04/03/2013,1178,1,1,0,0,11094.6630859375
369174,1067,1,28/01/2013,397,1,0,0,0,3763.886474609375
14133,320,7,03/03/2013,0,0,0,0,0,0.0
300966,676,7,20/01/2013,1091,1,0,0,0,8090.88818359375
536023,994,4,26/02/2015,407,1,0,0,0,4121.7255859375
3231,1018,6,29/06/2013,1379,1,0,0,0,10872.6376953125
663193,185,2,28/01/2014,430,1,0,0,0,4019.619140625
570246,263,1,02/06/2014,386,1,1,0,0,5172.984375
400230,293,6,03/08/2013,596,1,0,0,0,5445.3271484375
225927,78,4,28/05/2015,480,1,0,0,0,4998.81396484375
568248,380,2,23/09/2014,1102,1,0,0,0,8082.69287109375
21342,463,5,27/03/2015,803,1,0,0,0,7234.7001953125
31980,854,4,25/09/2014,547,1,0,0,0,4884.69482421875
398684,562,6,10/01/2015,2578,1,0,0,0,12716.8544921875
153322,1106,1,05/01/2015,659,1,1,0,1,7609.45654296875
27753,407,6,11/01/2014,324,1,0,0,0,3282.47021484375
658854,529,5,30/05/2014,946,1,0,0,1,8824.53125
496631,179,5,24/05/2013,772,1,0,0,0,6293.48046875
54102,1035,5,14/06/2013,587,1,0,0,0,5319.2470703125
567338,1002,2,16/07/2013,685,1,1,0,1,7122.5439453125
621145,788,2,05/08/2014,1717,1,1,0,1,13622.8125
422283,318,3,22/05/2013,636,1,0,0,1,5637.02099609375
663549,666,7,08/02/2015,0,0,0,0,0,0.0
16861,98,6,25/05/2013,431,1,0,0,0,4183.97314453125
685712,543,6,18/10/2014,123,1,0,0,0,1477.0355224609375
288224,31,6,06/06/2015,571,1,0,0,0,5599.1591796875
332179,241,4,09/01/2014,621,1,1,0,0,6444.91162109375
190481,266,3,15/10/2014,532,1,0,0,0,4853.658203125
592221,848,5,05/12/2014,962,1,1,0,0,10004.09765625
335029,876,5,14/02/2014,984,1,0,0,0,7687.4462890625
378304,1107,5,25/10/2013,694,1,1,0,0,6579.7861328125
305447,369,3,09/10/2013,550,1,1,0,0,6093.7373046875
695727,429,3,04/09/2013,315,1,0,0,1,3280.966796875
429732,32,5,10/04/2015,437,1,0,0,1,4404.38134765625
203990,824,4,11/12/2014,960,1,0,0,0,8150.990234375
107161,569,3,14/08/2013,767,1,1,0,0,7437.1796875
37246,128,3,13/08/2014,486,1,0,0,1,4518.318359375
114722,1003,7,20/04/2014,0,0,0,0,0,0.0
588790,659,2,10/09/2013,729,1,1,0,0,7516.2255859375
124200,704,5,08/03/2013,1124,1,1,0,0,9602.55078125
421086,861,1,02/09/2013,457,1,0,0,0,4219.3896484375
28927,562,7,21/07/2013,3054,1,0,0,1,14078.1181640625
93243,657,3,04/12/2013,909,1,1,0,0,9629.1474609375
341663,138,5,25/10/2013,711,1,1,0,1,6791.0244140625
75660,400,2,10/12/2013,1319,1,0,0,0,10029.4873046875
220022,713,7,09/03/2014,0,0,0,0,0,0.0
159242,692,3,05/06/2013,877,1,1,0,0,8131.6748046875
492623,469,7,15/06/2014,0,0,0,0,0,0.0
584675,759,4,01/08/2013,912,1,1,0,1,8689.2451171875
300615,292,2,28/04/2015,834,1,1,0,0,8939.1357421875
368075,28,4,18/09/2014,684,1,1,0,0,6690.3212890625
306753,352,7,13/07/2014,0,0,0,0,0,0.0
538592,372,6,26/04/2014,737,1,0,0,0,6078.6572265625
87318,682,3,04/02/2015,2117,1,1,0,1,18135.720703125
539649,295,4,22/01/2015,530,1,0,0,0,4911.03369140625
95364,500,1,15/07/2013,429,1,1,0,0,5477.47412109375
269940,953,7,23/11/2014,0,0,0,0,0,0.0
573090,94,4,25/09/2014,575,1,0,0,0,4993.23193359375
591230,962,1,30/12/2013,1081,1,0,0,1,9611.3154296875
73266,254,6,06/07/2013,260,1,0,0,0,2430.552001953125
458308,535,5,01/03/2013,886,1,0,0,0,7757.33447265625
491316,923,3,06/05/2015,729,1,1,0,0,7619.8974609375
344874,422,7,29/03/2015,0,0,0,0,0,0.0
288613,742,3,10/12/2014,717,1,0,0,0,6676.01513671875
708157,1063,3,06/02/2013,559,1,1,0,0,5853.04638671875
708725,302,2,11/02/2014,239,1,0,0,0,2246.4677734375
675823,214,1,21/10/2013,809,1,1,0,1,7876.46923828125
219064,599,5,31/05/2013,1011,1,1,0,0,10065.62890625
248205,455,4,14/05/2015,0,0,0,a,0,0.0
526198,433,7,01/02/2015,0,0,0,0,0,0.0
623020,601,5,31/05/2013,547,1,1,0,0,6379.9677734375
604055,762,3,09/01/2013,0,0,1,0,0,0.0
598983,860,7,10/02/2013,0,0,0,0,0,0.0
463957,637,4,30/05/2013,0,0,1,a,1,0.0
391323,1049,5,25/01/2013,623,1,1,0,0,6239.3427734375
678882,45,5,08/08/2014,415,1,1,0,1,4552.8642578125
192876,381,3,13/03/2013,935,1,0,0,0,7303.96728515625
288724,142,3,09/01/2013,578,1,1,0,0,6092.32080078125
198601,281,6,11/07/2015,601,1,0,0,0,5766.13623046875
325224,955,4,26/12/2013,0,0,0,c,1,0.0
415183,683,3,15/07/2015,940,1,1,0,0,9584.111328125
636146,640,2,25/06/2013,682,1,0,0,0,5763.63525390625
77351,83,5,31/10/2014,449,1,0,0,0,4699.392578125
164781,183,2,29/10/2013,571,1,0,0,1,5043.36328125
602896,414,5,19/12/2014,635,1,1,0,0,7369.09619140625
230242,897,4,12/09/2013,362,1,1,0,0,4374.38916015625
607777,114,2,22/04/2014,550,1,0,0,1,5012.0517578125
396360,533,3,08/10/2014,877,1,1,0,0,8209.26953125
603974,925,1,06/07/2015,1178,1,0,0,0,9593.638671875
296978,773,3,01/01/2014,0,0,0,a,1,0.0
168239,180,7,13/04/2014,0,0,0,0,0,0.0
229328,537,7,28/06/2015,0,0,0,0,0,0.0
480315,154,2,08/04/2014,605,1,0,0,0,5517.21630859375
51336,405,2,16/12/2014,700,1,1,0,0,8521.375
391908,655,3,17/09/2014,775,1,1,0,0,7460.14404296875
342838,683,1,16/03/2015,1204,1,1,0,0,11035.7041015625
210180,1109,4,03/01/2013,392,1,0,0,1,3727.98388671875
415199,631,6,05/01/2013,573,1,0,0,0,5336.0087890625
172019,499,4,14/02/2013,629,1,0,0,0,5457.8984375
521077,22,2,08/04/2014,404,1,0,0,0,3971.62939453125
457047,173,4,18/04/2013,925,1,0,0,0,7261.9638671875
578907,803,7,14/06/2015,0,0,0,0,0,0.0
564367,614,7,17/05/2015,0,0,0,0,0,0.0
430901,291,2,04/03/2014,976,1,1,0,0,9676.2939453125
288084,262,6,27/09/2014,2893,1,0,0,0,15766.61328125
336935,1113,1,13/01/2014,647,1,0,0,0,5489.5712890625
74486,769,2,15/07/2014,3012,1,1,0,1,18566.435546875
650285,748,6,06/12/2014,515,1,0,0,0,5313.482421875
181204,546,5,27/09/2013,1621,1,1,0,0,12636.384765625
691597,772,3,13/08/2014,410,1,0,0,1,3971.503173828125
626073,326,6,04/04/2015,702,1,0,0,0,6962.31103515625
34765,702,7,12/05/2013,0,0,0,0,0,0.0
522661,227,7,19/05/2013,0,0,0,0,0,0.0
294054,156,7,30/11/2014,0,0,0,0,0,0.0
664683,362,7,20/07/2014,0,0,0,0,0,0.0
667666,1085,4,28/03/2013,1156,1,1,0,1,10874.548828125
344339,160,4,16/10/2014,497,1,0,0,0,4564.31494140625
373438,768,3,19/11/2014,1196,1,0,0,0,9226.146484375
362458,942,2,15/07/2014,450,1,1,0,0,5540.7998046875
62350,246,5,11/01/2013,1018,1,1,0,0,8734.875
4031,54,6,08/03/2014,812,1,0,0,0,6708.4140625
211629,800,3,23/01/2013,505,1,1,0,0,5542.6416015625
42191,323,3,06/02/2013,538,1,1,0,0,5721.54345703125
656022,17,5,21/06/2013,920,1,1,0,0,8210.6728515625
708103,703,4,27/06/2013,317,1,0,0,0,3218.99365234375
524604,867,3,08/01/2014,376,1,1,0,0,4357.00634765625
572315,439,4,09/07/2015,685,1,0,0,0,6321.533203125
430637,31,1,13/10/2014,523,1,0,0,1,4594.80126953125
446063,167,2,27/05/2014,911,1,0,0,0,7421.99755859375
707243,356,5,18/07/2014,461,1,1,0,0,5162.79345703125
61566,17,7,28/12/2014,0,0,0,0,0,0.0
556901,919,1,17/02/2014,895,1,1,0,0,8905.169921875
